DUB,Substrate,label,Ubibrowser2,Ubibrowser2_domain_motif,TransDSI,TransDSIwoSSN,TransDSIwoCT,RF,XGBoost,SVM,KNN,LR
P09936,Q5T750,0,2.28,2.28,0.954939067363739,0.9464929699897766,0.4415588676929474,0.5614438170009509,0.5312668085098267,0.6611995645073719,0.4675766346570085,0.9247673000046641
P09936,O00425,0,4.7916,1.32,0.2435811907052993,0.4062122106552124,0.5140882134437561,0.4824148051492338,0.5024732947349548,0.5476918598848889,0.6233036100269794,0.6489259362267773
P09936,Q717R9,0,2.5344,1.32,0.0007901430362835,0.0443376973271369,0.5735750794410706,0.3320788395348926,0.5344645977020264,0.3691818990862248,0.4621905456276429,0.057191444280196985
P09936,Q9BYB0,0,38.41344,6.566399999999999,0.7878367900848389,0.1113571599125862,0.4445043504238128,0.3500531892324399,0.4887868165969848,0.3901125977854568,0.6127014687574782,0.8120309753917809
P09936,Q49A88,0,1.5576,1.32,0.0609312914311885,0.0503903441131114,0.3519094586372375,0.5097800163756674,0.5015621781349182,0.2833587229265502,0.3160333874070794,0.042354315409641276
P09936,O14561,0,1.92,1.0,0.7826782464981079,0.5385969877243042,0.4862729907035827,0.4081489089906696,0.4730971753597259,0.5447316497354107,0.3984279683663692,0.52219195140982
P09936,O95263,0,3.3744,2.28,0.9391995072364808,0.0410591475665569,0.4295105934143066,0.5039465909914539,0.5062791705131531,0.269386802765681,0.6149702399076942,0.008748919414602714
P09936,P04629,0,3.9864,1.32,0.7166346907615662,0.6812530755996704,0.5002901554107666,0.4966874363653621,0.5009793043136597,0.5451631915027769,0.4728745028812975,0.5596269669991348
Q93008,P55196,0,123.74303508,8.6388,0.2092451900243759,0.172587975859642,0.5054579377174377,0.4381747072815976,0.5310719609260559,0.494016850952372,0.6116813192416083,0.0013015334540027036
Q93008,P50991,0,4.3776,2.28,0.743415117263794,0.5843886733055115,0.5646098852157593,0.5162796560900407,0.5020309090614319,0.5844289433878842,0.5415388125424198,0.6379057380131089
Q93008,Q5SW79,0,35.661312,16.3584,0.7188889980316162,0.4804019629955292,0.5114057064056396,0.4596586399022043,0.4692915081977844,0.4578100590346343,0.3928670882438786,0.004834997260884277
Q93008,Q9BSM1,0,10.568448,3.8016,0.91170471906662,0.4861262440681457,0.7227112650871277,0.4672477856251532,0.5146982669830322,0.4478560798999944,0.2417997734589301,0.3658855151900192
Q93008,Q9H4M7,0,6.9084,2.28,0.313852995634079,0.3295058906078338,0.5123116970062256,0.4263111460301638,0.498763233423233,0.3616354702624449,0.4689823063530159,0.19791425089430265
Q93008,Q86TG7,0,11.3702,4.09,0.1103509739041328,0.3535141348838806,0.5216662883758545,0.5198578054576433,0.514797031879425,0.5826913044962195,0.4592275140038105,0.5675117419303034
Q93008,P46734,0,3.6696,1.32,0.8718546628952026,0.4236389994621277,0.5436427593231201,0.4435223650425501,0.4645255804061889,0.5558629692144552,0.3099286382020503,0.37478835228720997
Q93008,P61586,0,3.03,1.0,0.7463810443878174,0.438021719455719,0.5842998027801514,0.4225679860645532,0.4856183230876922,0.466371525664997,0.3105317895108187,0.7333501549986354
Q93008,Q9C0C7,0,9.313,3.35,0.7370662689208984,0.7769626975059509,0.5032168030738831,0.5465614076226656,0.5022535920143127,0.4843429768543647,0.5323017220083595,0.9881707004994404
Q93008,P54646,0,6.3384,2.28,0.9633468985557556,0.6719924807548523,0.5958465933799744,0.5778580833060084,0.4969517290592193,0.6508168992021262,0.5389739567155662,0.8926009919639866
Q93008,P21757,0,3.9864,1.32,0.1743451356887817,0.2902184426784515,0.5096657276153564,0.4381693197223418,0.5035542845726013,0.4055398610606716,0.3833496922155953,0.013422378450336963
Q93008,O00459,0,2.904,1.32,0.4439935386180877,0.1138872429728508,0.5615757703781128,0.4368499078021257,0.4985595941543579,0.5935956515388474,0.4568397477886065,0.026993826150818623
Q93008,Q9NRC8,0,32.510592,11.7792,0.8022058010101318,0.2654559016227722,0.5000208020210266,0.4798608759916105,0.5055792927742004,0.3944216665640986,0.2236208847602528,0.1735169986143987
Q93008,Q15796,0,29.13696,9.648,0.7948686480522156,0.3092523515224457,0.7937098145484924,0.5524331151520762,0.5099693536758423,0.3698357818203631,0.4345430637140849,0.4202881342960106
Q93008,Q8TB24,0,2.6268,1.32,0.8412331342697144,0.7146408557891846,0.495265781879425,0.5316554888327483,0.5099693536758423,0.5914036014713687,0.3153152477912361,0.9932249769024659
A6NNY8,O95600,0,1.9536,1.32,0.9673715829849244,0.325897753238678,0.6720049381256104,0.4864637515353435,0.4552893936634063,0.448268843749154,0.5527283988734712,0.18437367259691095
A6NNY8,Q9ULK2,0,3.35,3.35,0.0364700332283973,0.3592202663421631,0.4523266851902008,0.441146245066872,0.4723139703273773,0.2818428298920136,0.3965574717669631,0.3642246202584465
Q8NB14,P47897,0,2.28,2.28,0.2930506467819214,0.240939512848854,0.3352598547935486,0.4445301723750386,0.5056957602500916,0.3914523121916539,0.4763782814176414,0.0002592002364846792
P62068,O75317,0,1.36,1.36,0.0126154655590653,0.022786745801568,0.4855101108551025,0.4969038149292338,0.5007568597793579,0.2571729636610583,0.5241235557879506,0.0038572191715837557
P62068,Q13043,0,1.9536,1.32,0.8876703381538391,0.367891252040863,0.4083099067211151,0.4244692949457695,0.5020309090614319,0.3450134568092111,0.2924697343316431,0.45773323451027603
P62068,Q9NU02,0,4.09,4.09,0.1790993064641952,0.1328592151403427,0.4915466904640198,0.400507902182812,0.5064439177513123,0.3856001082206756,0.4570859178001916,0.005018225937537145
Q9UMW8,Q13309,0,2.28,2.28,0.4572705328464508,0.4152101278305053,0.4894297122955322,0.4787899929063369,0.5083256363868713,0.4454476060648242,0.6849739655206053,0.2648926755903377
Q9UMW8,Q8NEB9,0,1.5576,1.32,0.7984246015548706,0.2721107006072998,0.6255615949630737,0.4463113193084097,0.5020309090614319,0.369421257339621,0.6894374350482316,0.011442402819454377
Q9UMW8,Q9UBU9,0,2.28,2.28,0.0973783656954765,0.2071339040994644,0.5258821845054626,0.4195804359748002,0.5049889087677002,0.4640209938361389,0.6189617094167257,0.40769363998178565
Q5VVJ2,Q9H4B7,0,1.32,1.32,0.0666598528623581,0.189506709575653,0.3204581141471863,0.47246483631345,0.4616735279560089,0.3022874850680365,0.6011200946960453,0.1890737272889054
